"annotation_id","annotator","created_at","id","label","lead_time","text","updated_at"
259,"1","2025-06-26T15:20:58.983371Z",253,"[{""start"":18,""end"":26,""text"":""12000.00"",""labels"":[""AMOUNT""]},{""start"":14,""end"":17,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":31,""end"":38,""text"":""debited"",""labels"":[""CREDIT_OR_DEBIT""]},{""start"":57,""end"":61,""text"":""*535"",""labels"":[""ACCOUNT_NUMBER""]},{""start"":101,""end"":108,""text"":""3579.81"",""labels"":[""BALANCE""]},{""start"":97,""end"":100,""text"":""AED"",""labels"":[""CURRENCY""]}]",7.674,"Dear Customer AED 12000.00 was debited from your account *535. Your available account balance is AED 3579.81","2025-06-26T15:20:58.983390Z"
260,"1","2025-06-26T15:21:06.848920Z",254,"[{""start"":28,""end"":33,""text"":""18.51"",""labels"":[""AMOUNT""]},{""start"":24,""end"":27,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":38,""end"":46,""text"":""credited"",""labels"":[""CREDIT_OR_DEBIT""]},{""start"":63,""end"":72,""text"":""****0535."",""labels"":[""ACCOUNT_NUMBER""]}]",7.075,"Dear Customer profit of AED 18.51 was credited to your account ****0535.","2025-06-26T15:21:06.848945Z"
261,"1","2025-06-26T15:22:46.011419Z",255,"[{""start"":18,""end"":26,""text"":""10000.00"",""labels"":[""AMOUNT""]},{""start"":14,""end"":17,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":31,""end"":38,""text"":""debited"",""labels"":[""CREDIT_OR_DEBIT""]},{""start"":56,""end"":65,""text"":"" ****0535"",""labels"":[""ACCOUNT_NUMBER""]},{""start"":105,""end"":112,""text"":""1200.06"",""labels"":[""BALANCE""]},{""start"":101,""end"":104,""text"":""AED"",""labels"":[""CURRENCY""]}]",12.22,"Dear Customer AED 10000.00 was debited from your account ****0535. Your available account balance is AED 1200.06","2025-06-26T15:22:46.011434Z"
262,"1","2025-06-26T15:23:01.781930Z",256,"[{""start"":18,""end"":22,""text"":""1.00"",""labels"":[""AMOUNT""]},{""start"":14,""end"":17,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":27,""end"":35,""text"":""credited"",""labels"":[""CREDIT_OR_DEBIT""]},{""start"":51,""end"":60,""text"":"" ****0535"",""labels"":[""ACCOUNT_NUMBER""]},{""start"":100,""end"":105,""text"":""14.00"",""labels"":[""BALANCE""]},{""start"":96,""end"":99,""text"":""AED"",""labels"":[""CURRENCY""]}]",14.691,"Dear Customer AED 1.00 was credited to your account ****0535. Your available account balance is AED 14.00","2025-06-26T15:23:01.781950Z"
263,"1","2025-06-26T15:23:35.076730Z",257,"[{""start"":18,""end"":23,""text"":""46.51"",""labels"":[""AMOUNT""]},{""start"":14,""end"":17,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":28,""end"":35,""text"":""debited"",""labels"":[""CREDIT_OR_DEBIT""]},{""start"":54,""end"":58,""text"":""*535"",""labels"":[""ACCOUNT_NUMBER""]},{""start"":98,""end"":102,""text"":""0.00"",""labels"":[""BALANCE""]},{""start"":94,""end"":97,""text"":""AED"",""labels"":[""CURRENCY""]}]",28.725,"Dear Customer AED 46.51 was debited from your account *535. Your available account balance is AED 0.00","2025-06-26T15:23:35.076755Z"
264,"1","2025-06-26T15:23:47.503562Z",258,"[{""start"":18,""end"":24,""text"":""200.00"",""labels"":[""AMOUNT""]},{""start"":14,""end"":17,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":29,""end"":37,""text"":""credited"",""labels"":[""CREDIT_OR_DEBIT""]},{""start"":53,""end"":62,""text"":"" ****0535"",""labels"":[""ACCOUNT_NUMBER""]},{""start"":102,""end"":108,""text"":""203.55"",""labels"":[""BALANCE""]},{""start"":98,""end"":101,""text"":""AED"",""labels"":[""CURRENCY""]}]",8.423,"Dear Customer AED 200.00 was credited to your account ****0535. Your available account balance is AED 203.55","2025-06-26T15:23:47.503582Z"
265,"1","2025-06-26T15:23:58.626392Z",259,"[{""start"":18,""end"":25,""text"":""6000.00"",""labels"":[""AMOUNT""]},{""start"":14,""end"":17,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":30,""end"":37,""text"":""debited"",""labels"":[""CREDIT_OR_DEBIT""]},{""start"":56,""end"":60,""text"":""*535"",""labels"":[""ACCOUNT_NUMBER""]},{""start"":100,""end"":107,""text"":""1906.97"",""labels"":[""BALANCE""]},{""start"":96,""end"":99,""text"":""AED"",""labels"":[""CURRENCY""]}]",10.171,"Dear Customer AED 6000.00 was debited from your account *535. Your available account balance is AED 1906.97","2025-06-26T15:23:58.626413Z"
266,"1","2025-06-26T15:24:26.361324Z",260,"[{""start"":18,""end"":25,""text"":""4970.00"",""labels"":[""AMOUNT""]},{""start"":14,""end"":17,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":30,""end"":37,""text"":""debited"",""labels"":[""CREDIT_OR_DEBIT""]},{""start"":56,""end"":64,""text"":""****0535"",""labels"":[""ACCOUNT_NUMBER""]},{""start"":104,""end"":108,""text"":""8.61"",""labels"":[""BALANCE""]},{""start"":100,""end"":103,""text"":""AED"",""labels"":[""CURRENCY""]}]",12.129,"Dear Customer AED 4970.00 was debited from your account ****0535. Your available account balance is AED 8.61","2025-06-26T15:24:26.361345Z"
267,"1","2025-06-26T15:24:50.295510Z",261,"[{""start"":19,""end"":24,""text"":""12.60"",""labels"":[""AMOUNT""]},{""start"":15,""end"":18,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":25,""end"":32,""text"":""debited"",""labels"":[""CREDIT_OR_DEBIT""]},{""start"":46,""end"":55,""text"":"" ****0535"",""labels"":[""ACCOUNT_NUMBER""]},{""start"":104,""end"":111,""text"":""5411.55"",""labels"":[""BALANCE""]},{""start"":59,""end"":88,""text"":""GULF PASTRY LLC ABU DHABI AE."",""labels"":[""LOCATION""]},{""start"":100,""end"":103,""text"":""AED"",""labels"":[""CURRENCY""]}]",22.271,"Transaction of AED 12.60 debited from your a/c ****0535 at GULF PASTRY LLC ABU DHABI AE. Avl Bal is AED 5411.55","2025-06-26T15:24:50.295536Z"
268,"1","2025-06-26T15:25:02.223775Z",262,"[{""start"":18,""end"":26,""text"":""11500.00"",""labels"":[""AMOUNT""]},{""start"":14,""end"":17,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":31,""end"":39,""text"":""credited"",""labels"":[""CREDIT_OR_DEBIT""]},{""start"":56,""end"":60,""text"":""*535"",""labels"":[""ACCOUNT_NUMBER""]},{""start"":100,""end"":108,""text"":""12300.00"",""labels"":[""BALANCE""]},{""start"":96,""end"":99,""text"":""AED"",""labels"":[""CURRENCY""]}]",10.023,"Dear Customer AED 11500.00 was credited to your account *535. Your available account balance is AED 12300.00","2025-06-26T15:25:02.223795Z"
269,"1","2025-06-26T15:25:17.440082Z",263,"[{""start"":19,""end"":24,""text"":""25.00"",""labels"":[""AMOUNT""]},{""start"":15,""end"":18,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":25,""end"":32,""text"":""debited"",""labels"":[""CREDIT_OR_DEBIT""]},{""start"":47,""end"":55,""text"":""****0535"",""labels"":[""ACCOUNT_NUMBER""]},{""start"":59,""end"":91,""text"":""GALADARI ICE CREAM CO L DUBAI AE"",""labels"":[""LOCATION""]},{""start"":104,""end"":107,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":108,""end"":114,""text"":""191.60"",""labels"":[""BALANCE""]}]",14.192,"Transaction of AED 25.00 debited from your a/c ****0535 at GALADARI ICE CREAM CO L DUBAI AE. Avl Bal is AED 191.60","2025-06-26T15:25:17.440106Z"
270,"1","2025-06-26T15:25:30.679306Z",264,"[{""start"":18,""end"":25,""text"":""1000.00"",""labels"":[""AMOUNT""]},{""start"":14,""end"":17,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":30,""end"":37,""text"":""debited"",""labels"":[""CREDIT_OR_DEBIT""]},{""start"":56,""end"":60,""text"":""*535"",""labels"":[""ACCOUNT_NUMBER""]},{""start"":100,""end"":106,""text"":""182.91"",""labels"":[""BALANCE""]},{""start"":96,""end"":99,""text"":""AED"",""labels"":[""CURRENCY""]}]",11.173,"Dear Customer AED 1000.00 was debited from your account *535. Your available account balance is AED 182.91","2025-06-26T15:25:30.679333Z"
271,"1","2025-06-26T15:26:21.144500Z",265,"[{""start"":18,""end"":26,""text"":""11500.00"",""labels"":[""AMOUNT""]},{""start"":14,""end"":17,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":31,""end"":38,""text"":""debited"",""labels"":[""CREDIT_OR_DEBIT""]},{""start"":57,""end"":61,""text"":""*535"",""labels"":[""ACCOUNT_NUMBER""]},{""start"":101,""end"":107,""text"":""129.99"",""labels"":[""BALANCE""]},{""start"":97,""end"":100,""text"":""AED"",""labels"":[""CURRENCY""]}]",10.27,"Dear Customer AED 11500.00 was debited from your account *535. Your available account balance is AED 129.99","2025-06-26T15:26:21.144526Z"
272,"1","2025-06-26T15:26:50.340605Z",266,"[{""start"":18,""end"":24,""text"":""150.00"",""labels"":[""AMOUNT""]},{""start"":14,""end"":17,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":29,""end"":37,""text"":""credited"",""labels"":[""CREDIT_OR_DEBIT""]},{""start"":54,""end"":62,""text"":""****0535"",""labels"":[""ACCOUNT_NUMBER""]},{""start"":102,""end"":108,""text"":""205.39"",""labels"":[""BALANCE""]},{""start"":98,""end"":101,""text"":""AED"",""labels"":[""CURRENCY""]}]",27.44,"Dear Customer AED 150.00 was credited to your account ****0535. Your available account balance is AED 205.39","2025-06-26T15:26:50.340628Z"
406,"1","2025-06-26T16:08:18.047023Z",267,"[{""start"":18,""end"":23,""text"":""20.00"",""labels"":[""AMOUNT""]},{""start"":14,""end"":17,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":93,""end"":96,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":97,""end"":102,""text"":""20.19"",""labels"":[""BALANCE""]},{""start"":53,""end"":57,""text"":""*535"",""labels"":[""ACCOUNT_NUMBER""]},{""start"":28,""end"":36,""text"":""credited"",""labels"":[""CREDIT_OR_DEBIT""]}]",52.215,"Dear Customer AED 20.00 was credited to your account *535. Your available account balance is AED 20.19","2025-06-26T16:08:18.047047Z"
273,"1","2025-06-26T15:27:14.127470Z",268,"[{""start"":19,""end"":25,""text"":""500.00"",""labels"":[""AMOUNT""]},{""start"":15,""end"":18,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":26,""end"":33,""text"":""debited"",""labels"":[""CREDIT_OR_DEBIT""]},{""start"":48,""end"":52,""text"":""*535"",""labels"":[""ACCOUNT_NUMBER""]},{""start"":109,""end"":116,""text"":""1232.81"",""labels"":[""BALANCE""]},{""start"":105,""end"":108,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":55,""end"":92,""text"":"" MOI TRAFFIC FINES Ab u Dhabi AE"",""labels"":[""LOCATION""]}]",20.571,"Transaction of AED 500.00 debited from your a/c *535 at MOI TRAFFIC FINES      Ab u Dhabi AE. Avl Bal is AED 1232.81","2025-06-26T15:27:14.127494Z"
274,"1","2025-06-26T15:27:40.205327Z",269,"[{""start"":19,""end"":24,""text"":""32.99"",""labels"":[""AMOUNT""]},{""start"":15,""end"":18,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":25,""end"":32,""text"":""debited"",""labels"":[""CREDIT_OR_DEBIT""]},{""start"":47,""end"":51,""text"":""*535"",""labels"":[""ACCOUNT_NUMBER""]},{""start"":109,""end"":115,""text"":""412.03"",""labels"":[""BALANCE""]},{""start"":55,""end"":92,""text"":""APPLE.COM\/BILL IT UNES.COM IE"",""labels"":[""LOCATION""]},{""start"":105,""end"":108,""text"":""AED"",""labels"":[""CURRENCY""]}]",24.173,"Transaction of AED 32.99 debited from your a/c *535 at APPLE.COM/BILL         IT UNES.COM IE. Avl Bal is AED 412.03","2025-06-26T15:27:40.205344Z"
275,"1","2025-06-26T15:28:10.393950Z",270,"[{""start"":19,""end"":24,""text"":""24.00"",""labels"":[""AMOUNT""]},{""start"":15,""end"":18,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":25,""end"":32,""text"":""debited"",""labels"":[""CREDIT_OR_DEBIT""]},{""start"":47,""end"":55,""text"":""****0535"",""labels"":[""ACCOUNT_NUMBER""]},{""start"":59,""end"":85,""text"":""SARA PHARMACY ABU DHABI AE"",""labels"":[""LOCATION""]},{""start"":98,""end"":101,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":102,""end"":108,""text"":""235.80"",""labels"":[""BALANCE""]}]",29.018,"Transaction of AED 24.00 debited from your a/c ****0535 at SARA PHARMACY ABU DHABI AE. Avl Bal is AED 235.80","2025-06-26T15:28:10.393978Z"
276,"1","2025-06-26T15:28:20.106009Z",271,"[{""start"":18,""end"":25,""text"":""2000.00"",""labels"":[""AMOUNT""]},{""start"":14,""end"":17,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":30,""end"":37,""text"":""debited"",""labels"":[""CREDIT_OR_DEBIT""]},{""start"":56,""end"":60,""text"":""*535"",""labels"":[""ACCOUNT_NUMBER""]},{""start"":100,""end"":107,""text"":""4040.99"",""labels"":[""BALANCE""]},{""start"":96,""end"":99,""text"":""AED"",""labels"":[""CURRENCY""]}]",8.722,"Dear Customer AED 2000.00 was debited from your account *535. Your available account balance is AED 4040.99","2025-06-26T15:28:20.106034Z"
277,"1","2025-06-26T15:28:29.955844Z",272,"[{""start"":18,""end"":24,""text"":""500.00"",""labels"":[""AMOUNT""]},{""start"":14,""end"":17,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":29,""end"":36,""text"":""debited"",""labels"":[""CREDIT_OR_DEBIT""]},{""start"":55,""end"":63,""text"":""****0535"",""labels"":[""ACCOUNT_NUMBER""]},{""start"":103,""end"":110,""text"":""5863.51"",""labels"":[""BALANCE""]},{""start"":99,""end"":102,""text"":""AED"",""labels"":[""CURRENCY""]}]",8.926,"Dear Customer AED 500.00 was debited from your account ****0535. Your available account balance is AED 5863.51","2025-06-26T15:28:29.955869Z"
278,"1","2025-06-26T15:28:58.251138Z",273,"[{""start"":19,""end"":24,""text"":""50.00"",""labels"":[""AMOUNT""]},{""start"":15,""end"":18,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":25,""end"":32,""text"":""debited"",""labels"":[""CREDIT_OR_DEBIT""]},{""start"":47,""end"":55,""text"":""****0535"",""labels"":[""ACCOUNT_NUMBER""]},{""start"":59,""end"":95,""text"":""STARBUCKS -D625 ALSHAY ABU DHABI AE."",""labels"":[""LOCATION""]},{""start"":111,""end"":117,""text"":""175.05"",""labels"":[""BALANCE""]},{""start"":107,""end"":110,""text"":""AED"",""labels"":[""CURRENCY""]}]",26.087,"Transaction of AED 50.00 debited from your a/c ****0535 at STARBUCKS -D625 ALSHAY ABU DHABI AE. Avl Bal is AED 175.05","2025-06-26T15:28:58.251157Z"
279,"1","2025-06-26T15:29:13.021753Z",274,"[{""start"":18,""end"":24,""text"":""500.00"",""labels"":[""AMOUNT""]},{""start"":14,""end"":17,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":29,""end"":36,""text"":""debited"",""labels"":[""CREDIT_OR_DEBIT""]},{""start"":55,""end"":63,""text"":""****0535"",""labels"":[""ACCOUNT_NUMBER""]},{""start"":103,""end"":110,""text"":""1007.50"",""labels"":[""BALANCE""]},{""start"":99,""end"":102,""text"":""AED"",""labels"":[""CURRENCY""]}]",13.334,"Dear Customer AED 500.00 was debited from your account ****0535. Your available account balance is AED 1007.50","2025-06-26T15:29:13.021780Z"
280,"1","2025-06-26T15:29:26.118504Z",275,"[{""start"":18,""end"":23,""text"":""10.00"",""labels"":[""AMOUNT""]},{""start"":14,""end"":17,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":53,""end"":61,""text"":""****0535"",""labels"":[""ACCOUNT_NUMBER""]},{""start"":28,""end"":36,""text"":""credited"",""labels"":[""CREDIT_OR_DEBIT""]},{""start"":101,""end"":107,""text"":""869.14"",""labels"":[""BALANCE""]},{""start"":97,""end"":100,""text"":""AED"",""labels"":[""CURRENCY""]}]",10.95,"Dear Customer AED 10.00 was credited to your account ****0535. Your available account balance is AED 869.14","2025-06-26T15:29:26.118525Z"
281,"1","2025-06-26T15:29:37.672922Z",276,"[{""start"":18,""end"":25,""text"":""4900.00"",""labels"":[""AMOUNT""]},{""start"":14,""end"":17,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":30,""end"":37,""text"":""debited"",""labels"":[""CREDIT_OR_DEBIT""]},{""start"":56,""end"":60,""text"":""*535"",""labels"":[""ACCOUNT_NUMBER""]},{""start"":100,""end"":105,""text"":""11.68"",""labels"":[""BALANCE""]},{""start"":96,""end"":99,""text"":""AED"",""labels"":[""CURRENCY""]}]",10.339,"Dear Customer AED 4900.00 was debited from your account *535. Your available account balance is AED 11.68","2025-06-26T15:29:37.672948Z"
282,"1","2025-06-26T15:30:00.394800Z",277,"[{""start"":19,""end"":26,""text"":""1260.00"",""labels"":[""AMOUNT""]},{""start"":15,""end"":18,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":27,""end"":34,""text"":""debited"",""labels"":[""CREDIT_OR_DEBIT""]},{""start"":49,""end"":53,""text"":""*535"",""labels"":[""ACCOUNT_NUMBER""]},{""start"":57,""end"":89,""text"":""ABU DHABI UNIVERSITY K Du bai AE"",""labels"":[""LOCATION""]},{""start"":102,""end"":105,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":106,""end"":111,""text"":""22.91"",""labels"":[""BALANCE""]}]",21.744,"Transaction of AED 1260.00 debited from your a/c *535 at ABU DHABI UNIVERSITY K Du bai AE. Avl Bal is AED 22.91","2025-06-26T15:30:00.394823Z"
283,"1","2025-06-26T15:30:11.227433Z",278,"[{""start"":18,""end"":22,""text"":""1.05"",""labels"":[""AMOUNT""]},{""start"":14,""end"":17,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":27,""end"":34,""text"":""debited"",""labels"":[""CREDIT_OR_DEBIT""]},{""start"":53,""end"":57,""text"":""*535"",""labels"":[""ACCOUNT_NUMBER""]},{""start"":97,""end"":105,""text"":""11906.85"",""labels"":[""BALANCE""]},{""start"":93,""end"":96,""text"":""AED"",""labels"":[""CURRENCY""]}]",9.683,"Dear Customer AED 1.05 was debited from your account *535. Your available account balance is AED 11906.85","2025-06-26T15:30:11.227453Z"
284,"1","2025-06-26T15:30:30.077571Z",279,"[{""start"":19,""end"":24,""text"":""74.00"",""labels"":[""AMOUNT""]},{""start"":15,""end"":18,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":25,""end"":32,""text"":""debited"",""labels"":[""CREDIT_OR_DEBIT""]},{""start"":47,""end"":55,""text"":""****0535"",""labels"":[""ACCOUNT_NUMBER""]},{""start"":97,""end"":102,""text"":""68.30"",""labels"":[""BALANCE""]},{""start"":59,""end"":80,""text"":""ZOMATO ORDER DUBAI AE"",""labels"":[""LOCATION""]},{""start"":93,""end"":96,""text"":""AED"",""labels"":[""CURRENCY""]}]",16.288,"Transaction of AED 74.00 debited from your a/c ****0535 at ZOMATO ORDER DUBAI AE. Avl Bal is AED 68.30","2025-06-26T15:30:30.077591Z"
285,"1","2025-06-26T15:30:41.893066Z",280,"[{""start"":18,""end"":26,""text"":""10180.00"",""labels"":[""AMOUNT""]},{""start"":14,""end"":17,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":96,""end"":99,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":31,""end"":39,""text"":""credited"",""labels"":[""CREDIT_OR_DEBIT""]},{""start"":56,""end"":60,""text"":""*535"",""labels"":[""ACCOUNT_NUMBER""]},{""start"":100,""end"":108,""text"":""10180.80"",""labels"":[""BALANCE""]}]",10.762,"Dear Customer AED 10180.00 was credited to your account *535. Your available account balance is AED 10180.80","2025-06-26T15:30:41.893092Z"
286,"1","2025-06-26T15:30:53.751959Z",281,"[{""start"":18,""end"":26,""text"":""12000.00"",""labels"":[""AMOUNT""]},{""start"":14,""end"":17,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":96,""end"":99,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":31,""end"":39,""text"":""credited"",""labels"":[""CREDIT_OR_DEBIT""]},{""start"":56,""end"":60,""text"":""*535"",""labels"":[""ACCOUNT_NUMBER""]},{""start"":100,""end"":108,""text"":""22000.91"",""labels"":[""BALANCE""]}]",10.899,"Dear Customer AED 12000.00 was credited to your account *535. Your available account balance is AED 22000.91","2025-06-26T15:30:53.751983Z"
287,"1","2025-06-26T15:31:05.256119Z",282,"[{""start"":18,""end"":24,""text"":""300.00"",""labels"":[""AMOUNT""]},{""start"":14,""end"":17,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":98,""end"":101,""text"":""AED"",""labels"":[""CURRENCY""]},{""start"":29,""end"":37,""text"":""credited"",""labels"":[""CREDIT_OR_DEBIT""]},{""start"":54,""end"":62,""text"":""****0535"",""labels"":[""ACCOUNT_NUMBER""]},{""start"":102,""end"":108,""text"":""259.32"",""labels"":[""BALANCE""]}]",10.48,"Dear Customer AED 300.00 was credited to your account ****0535. Your available account balance is AED 259.32","2025-06-26T15:31:05.256143Z"
